[INFO] [1776322399.505038687] [robot_controller]: Поток клавиатуры запущен.
[INFO] [1776322431.550835301] [robot_controller]: Режим: ДВИЖЕНИЕ ВДОЛЬ СТЕНЫ
[INFO] [1776322431.584781225] [robot_controller]: Ищу стену... left_avg=3.55
[INFO] [1776322432.087527284] [robot_controller]: Ищу стену... left_avg=4.26
[INFO] [1776322432.634373133] [robot_controller]: Ищу стену... left_avg=4.30
[INFO] [1776322433.134476075] [robot_controller]: Ищу стену... left_avg=3.93
[INFO] [1776322433.634686808] [robot_controller]: Ищу стену... left_avg=3.04
[INFO] [1776322434.188965515] [robot_controller]: Ищу стену... left_avg=3.01
[INFO] [1776322434.734205484] [robot_controller]: Ищу стену... left_avg=3.07
[INFO] [1776322435.236220894] [robot_controller]: Ищу стену... left_avg=2.67
[INFO] [1776322435.784410095] [robot_controller]: Подъезжаю к стене... left=1.75
[INFO] [1776322436.334225899] [robot_controller]: Подъезжаю к стене... left=1.77
[INFO] [1776322436.835634614] [robot_controller]: Подъезжаю к стене... left=1.78
[INFO] [1776322437.384455058] [robot_controller]: Подъезжаю к стене... left=1.80
[INFO] [1776322437.934339096] [robot_controller]: Подъезжаю к стене... left=1.80
[INFO] [1776322438.484474528] [robot_controller]: Подъезжаю к стене... left=1.85
[INFO] [1776322439.034348747] [robot_controller]: Подъезжаю к стене... left=1.89
[INFO] [1776322439.534379750] [robot_controller]: Подъезжаю к стене... left=1.91
[INFO] [1776322440.035504406] [robot_controller]: Подъезжаю к стене... left=1.49
[INFO] [1776322440.584809604] [robot_controller]: Подъезжаю к стене... left=1.47
[INFO] [1776322441.085817931] [robot_controller]: Подъезжаю к стене... left=1.47
[INFO] [1776322441.634910711] [robot_controller]: Подъезжаю к стене... left=1.47
[INFO] [1776322442.135586684] [robot_controller]: Подъезжаю к стене... left=1.46
[INFO] [1776322442.684474756] [robot_controller]: Подъезжаю к стене... left=1.46
[INFO] [1776322443.234308522] [robot_controller]: Подъезжаю к стене... left=1.46
[INFO] [1776322443.735140270] [robot_controller]: Подъезжаю к стене... left=2.60
[INFO] [1776322444.284279298] [robot_controller]: Подъезжаю к стене... left=2.59
[INFO] [1776322444.784519225] [robot_controller]: Подъезжаю к стене... left=2.58
[INFO] [1776322445.336714759] [robot_controller]: Подъезжаю к стене... left=2.57
[INFO] [1776322445.884363400] [robot_controller]: Подъезжаю к стене... left=2.57
[INFO] [1776322446.434631302] [robot_controller]: Подъезжаю к стене... left=2.57
[INFO] [1776322446.984614929] [robot_controller]: Подъезжаю к стене... left=2.57
[INFO] [1776322447.488585036] [robot_controller]: Подъезжаю к стене... left=2.57
[INFO] [1776322448.034251576] [robot_controller]: Подъезжаю к стене... left=2.57
[INFO] [1776322448.534319373] [robot_controller]: Подъезжаю к стене... left=2.58
[INFO] [1776322449.084593695] [robot_controller]: Подъезжаю к стене... left=2.07
[INFO] [1776322449.634554683] [robot_controller]: Подъезжаю к стене... left=2.08
[INFO] [1776322450.189421841] [robot_controller]: Подъезжаю к стене... left=2.07
